,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사.1,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng,구별,총교사수,총학생수,비율
54,꿈꾸는유치원,"이영호, 박정숙",신연미,2017-03-06,사립(사인),2017-03-07,서울특별시교육청 / 강서양천교육지원청,02-2604-7890,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 30,서울특별시 양천구 오목로4길 8,['방과후과정'],2,2,2,0,0,0,0,38.0,41.0,49.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,9.0,0,0,0,0.0,2,0,3,6,6,6,3,0,0,0,-,37.5208687,126.8401505,양천구,9.0,128.0,14.222222222222221
55,"꿈나라유치원
                  
                  	(폐원)",-,-,1986-03-27,사립(사인),1986-03-27,서울특별시교육청 / 강남서초교육지원청,02-3474-4633,등록된 홈페이지가 없습니다.,-,서울특별시 서초구 서운로 62,['방과후과정'],0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,1,0,2,4,4,-,-,-,-,-,2013년 10월,37.4904344,127.02820590000002,서초구,6.0,0.0,0.0
56,꿈나라유치원,염명순,염명순,2008-06-16,사립(사인),2008-06-16,서울특별시교육청 / 동작관악교육지원청,02-851-5596,등록된 홈페이지가 없습니다.,08 : 30 ~ 17 : 00,서울특별시 관악구 난곡로 42,['방과후과정'],2,2,2,0,0,0,0,39.0,46.0,52.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10.0,0,0,0,4.0,0,0,0,10,10,4,1,2,2,1,2015년 10월,37.4757204,126.9170692,관악구,14.0,137.0,9.785714285714286
57,꿈나무유치원,김지연,김지연,2012-03-27,사립(사인),2012-03-27,서울특별시교육청 / 강서양천교육지원청,02-2646-7701,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 30,서울특별시 양천구 목동서로 280,['방과후과정'],2,3,2,0,0,0,0,48.0,72.0,57.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,15.0,0,0,0,0.0,10,0,3,12,12,7,4,2,2,0,2016년 11월,37.5216609,126.86765279999999,양천구,15.0,177.0,11.8
58,꿈동산유치원,고백희,김현미,1988-04-13,사립(사인),1988-05-02,서울특별시교육청 / 성북강북교육지원청,02-986-0577,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강북구 한천로115길 15,['방과후과정'],1,2,2,0,0,0,0,12.0,29.0,34.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,8.0,0,0,0,1.0,0,0,2,6,6,1,0,4,2,1,2016년 10월,37.6321131,127.0383199,강북구,9.0,75.0,8.333333333333334
59,꿈동산유치원,"이상민, 이우원",이인숙,1991-03-30,사립(사인),1991-03-30,서울특별시교육청 / 북부교육지원청,02-933-4686,http://www.kiddream.woobi.co.kr,09 : 10 ~ 19 : 10,서울특별시 노원구 동일로227길 26,['방과후과정'],4,3,3,0,0,0,0,95.0,79.0,72.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,16.0,0,0,0,0.0,19,0,2,14,14,3,1,6,3,3,2014년 6월,37.6686255,127.0533712,노원구,16.0,246.0,15.375
60,꿈모리유치원,김광세,윤미리,1983-03-29,사립(사인),1983-03-29,서울특별시교육청 / 북부교육지원청,02-978-0806,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 노원구 공릉로58길 23,"['방과후과정', '아침돌봄']",1,0,0,0,1,0,0,8.0,0.0,0.0,0.0,21.0,0.0,0.0,1,0,0.0,0.0,2.0,0,0,0,0.0,1,0,0,2,2,1,0,0,1,1,2016년 10월,37.6337152,127.07243700000001,노원구,2.0,29.0,14.5
61,꿈밭유치원,양혜숙,원주연,1991-03-01,사립(사인),1993-08-01,서울특별시교육청 / 북부교육지원청,02-956-9380,https://kkumbat.happyihome.com,09 : 00 ~ 17 : 00,서울특별시 도봉구 해등로 264,"['방과후과정', '온종일돌봄']",2,2,2,0,0,0,0,34.0,40.0,36.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,11.0,0,0,0,0.0,0,0,2,9,9,5,3,2,1,0,2016년 09월,37.6575265,127.02601170000001,도봉구,11.0,110.0,10.0
62,꿈밭유치원,이용진,최소영,1988-09-05,사립(사인),1989-03-02,서울특별시교육청 / 강동송파교육지원청,02-413-4788,등록된 홈페이지가 없습니다.,09 : 30 ~ 14 : 00,서울특별시 송파구 올림픽로4길 32,['해당없음'],1,1,1,0,0,0,0,13.0,20.0,20.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,3.0,0,0,0,0.0,0,0,0,3,3,0,3,0,0,0,2015년 10월,37.5078319,127.07420390000001,송파구,3.0,53.0,17.666666666666668
63,꿈터유치원,박현중,이주영,1998-04-16,사립(사인),1998-04-16,서울특별시교육청 / 서부교육지원청,02-375-7123,http://www.dreamkid.org,09 : 30 ~ 20 : 00,서울특별시 마포구 새터산2길 34,['방과후과정'],1,1,1,0,0,0,0,10.0,14.0,17.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,3.0,0,0,0,0.0,1,0,0,3,3,1,0,1,0,2,2015년 10월,37.565309,126.90902520000002,마포구,3.0,41.0,13.666666666666666
64,꿈터유치원,최영애,최영애,2009-08-19,사립(사인),1992-03-01,서울특별시교육청 / 북부교육지원청,02-930-4202,http://www.ggumter.kr,09 : 00 ~ 19 : 00,서울특별시 노원구 동일로230길 63,['방과후과정'],1,2,2,0,0,0,0,30.0,39.0,51.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,7.0,0,0,0,0.0,3,0,1,6,6,2,2,2,0,1,2017년 10월,37.6728031,127.0590483,노원구,7.0,120.0,17.142857142857142
65,나나유치원,최현숙,최현숙,2016-02-24,사립(사인),2016-03-02,서울특별시교육청 / 강서양천교육지원청,02-2642-7300,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강서구 등촌로13바길 46,['방과후과정'],2,1,2,0,0,0,0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,1,0.0,1,0,0,6,6,5,0,2,0,0,2016년 11월,37.53586060000001,126.85730339999999,강서구,6.0,85.0,14.166666666666666
66,나랑유치원,박수진,박수진,2000-12-14,사립(법인),2000-12-14,서울특별시교육청 / 동작관악교육지원청,02-3285-5555,http://www.narang.kg.kr,09 : 00 ~ 20 : 00,서울특별시 관악구 봉천로33길 57,['방과후과정'],2,2,1,0,0,0,0,43.0,40.0,27.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8.0,0,0,0,0.0,5,0,2,6,6,2,2,2,2,0,2015년 09월,37.486744200000004,126.9453733,관악구,8.0,110.0,13.75
67,나래유치원,김정순,박지현,1985-03-18,사립(법인),1981-03-18,서울특별시교육청 / 성북강북교육지원청,02-913-3654,http://www.naraekids.com,09 : 00 ~ 20 : 00,서울특별시 성북구 숭인로2길 61,['방과후과정'],1,1,1,0,0,0,0,17.0,26.0,27.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,0,0,1,5,5,2,1,1,1,1,2015년 09월,37.6103878,127.02432309999999,성북구,6.0,70.0,11.666666666666666
68,나래유치원,김춘태,김청예,2000-11-29,사립(사인),2000-11-29,서울특별시교육청 / 북부교육지원청,02-3493-9236,http://www.나래유치원.com,09 : 30 ~ 18 : 00,서울특별시 도봉구 마들로 684-9,['방과후과정'],0,2,2,0,0,0,0,0.0,37.0,35.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,5.0,0,0,0,0.0,0,0,1,4,4,4,0,0,1,0,2016년 09월,37.6713606,127.04727199999999,도봉구,5.0,72.0,14.4
69,나래유치원,지광윤,김은주,1982-06-16,사립(사인),1982-06-16,서울특별시교육청 / 동부교육지원청,02-432-5009,http://www.naraekinder.com/,09 : 00 ~ 22 : 00,서울특별시 중랑구 봉우재로41길 12,"['방과후과정', '온종일돌봄']",1,3,2,0,0,0,0,22.0,60.0,51.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,11.0,0,0,0,0.0,4,0,0,11,11,3,4,3,1,0,2017년 10월,37.593981799999995,127.08962050000001,중랑구,11.0,133.0,12.090909090909092
70,나비유치원,조영숙,조영숙,1976-05-26,사립(사인),1982-05-26,서울특별시교육청 / 남부교육지원청,02-2612-6237,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 구로구 고척로 30,['방과후과정'],1,2,2,0,0,0,0,11.0,34.0,47.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7.0,0,0,0,0.0,1,0,0,7,7,0,0,4,3,0,2016년 10월,37.5011962,126.84925890000001,구로구,7.0,92.0,13.142857142857142
71,나사렛유치원,대한기독교나사렛성결유지재단,우숙경,2005-12-28,사립(법인),2005-12-28,서울특별시교육청 / 서부교육지원청,02-303-6721,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 마포구 매봉산로 24-1,['방과후과정'],2,2,2,0,0,0,0,15.0,17.0,25.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,4.0,0,0,0,1.0,1,0,1,4,4,1,4,0,0,0,2017년 08월,37.5743284,126.89038219999999,마포구,5.0,57.0,11.4
72,남부유치원,김윤기,조미경,1986-03-27,사립(사인),1986-03-27,서울특별시교육청 / 강남서초교육지원청,02-572-2371,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 언주로 123,"['방과후과정', '아침돌봄']",0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,1,1,0.0,0.0,4.0,0,0,0,0.0,5,0,0,3,3,0,0,2,2,1,2016년 10월,37.4869126,127.04896470000001,강남구,4.0,76.0,19.0
73,"남서울유치원
                  
                  	(폐원)",박화철,신옥분,1975-02-22,사립(사인),1975-02-22,서울특별시교육청 / 동작관악교육지원청,02-877-0021,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 관악구 양녕로 4,['방과후과정'],2,2,3,0,0,0,0,49.0,54.0,79.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,11.0,0,0,0,0.0,0,0,7,5,5,2,0,1,1,8,2015년 09월,37.482382799999996,126.9467462,관악구,12.0,182.0,15.166666666666666
74,노량진교회유치원,여충호,김신영,1989-03-02,사립(법인),1989-03-02,서울특별시교육청 / 동작관악교육지원청,02-817-3875,http://nrj-kids.net,08 : 40 ~ 19 : 00,서울특별시 동작구 노량진로30가길 9,['방과후과정'],1,1,1,0,0,0,0,20.0,24.0,27.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,4.0,0,0,0,0.0,3,0,2,2,2,0,0,1,1,2,2016년 09월,37.5127393,126.95601809999998,동작구,4.0,71.0,17.75
75,노원 삼육유치원,재단법인제칠일안식일예수재림교한국연합회유지재단,한재순,2012-05-30,사립(법인),2012-05-30,서울특별시교육청 / 북부교육지원청,02-948-2280,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 노원구 공릉로42길 13-1,['방과후과정'],1,1,1,0,0,0,0,21.0,25.0,22.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,4.0,0,0,0,0.0,1,0,1,3,3,0,0,0,0,4,2015년 09월,37.6243838,127.0803424,노원구,4.0,68.0,17.0
76,녹번유치원,김기홍,조희숙,1966-03-01,사립(사인),1966-03-01,서울특별시교육청 / 서부교육지원청,02-355-0476,http://www.eungam.or.kr,09 : 00 ~ 17 : 00,서울특별시 은평구 은평로16길 11,['방과후과정'],2,1,1,0,0,0,0,29.0,27.0,30.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,0,0,1,5,5,6,0,0,0,0,2016년 10월,37.5998588,126.9299763,은평구,6.0,86.0,14.333333333333334
77,녹원유치원,최진경,허지영,1986-03-01,사립(사인),1986-03-07,서울특별시교육청 / 강동송파교육지원청,02-481-3141,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강동구 상암로63길 39-10,['방과후과정'],3,1,0,0,0,0,0,72.0,31.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6.0,0,0,0,0.0,3,0,1,5,5,4,2,0,0,0,2014년 10월,37.548479,127.15355790000001,강동구,6.0,103.0,17.166666666666668
78,누리에유치원,최성희,최성희,1989-02-02,사립(사인),1989-02-22,서울특별시교육청 / 동부교육지원청,02-437-1201,http://cafe.naver.com/nuriekindergarten,09 : 00 ~ 20 : 00,서울특별시 중랑구 중랑천로 20,['방과후과정'],2,2,2,0,0,0,0,34.0,45.0,49.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,11.0,0,0,0,0.0,3,0,2,9,9,4,2,2,1,2,2015년 09월,37.5965859,127.07308290000002,중랑구,11.0,128.0,11.636363636363637
79,"다솔유치원
                  
                  	(폐원)",신상혁,신현숙,1989-12-07,사립(사인),1989-12-07,서울특별시교육청 / 남부교육지원청,02-2688-3852,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 구로구 부일로11길 64,"['방과후과정', '특수학급']",0,0,1,1,0,0,0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,2012년 09월,37.4958415,126.83082350000001,구로구,1.0,17.0,17.0
80,다솜유치원,홍성미,홍성미,1989-03-17,사립(사인),1989-03-17,서울특별시교육청 / 북부교육지원청,02-900-5977,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 30,서울특별시 도봉구 해등로 195,['방과후과정'],1,3,3,0,0,0,0,43.0,79.0,82.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,12.0,0,0,0,0.0,1,0,3,10,10,5,5,0,1,2,2016년 11월,37.6572028,127.03519479999999,도봉구,13.0,204.0,15.692307692307692
81,다연유치원,김희경,김희경,2000-06-20,사립(사인),2000-06-20,서울특별시교육청 / 북부교육지원청,02-906-7807,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 노원구 월계로45가길 94,['방과후과정'],1,1,1,0,0,0,0,16.0,9.0,22.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,3.0,0,0,0,3.0,4,0,1,2,2,0,0,1,1,1,2017년 10월,37.631655,127.05163449999999,노원구,6.0,47.0,7.833333333333333
82,다우림유치원,김애리,김애리,2017-03-30,사립(사인),2017-04-01,서울특별시교육청 / 서부교육지원청,.02-375-2237,등록된 홈페이지가 없습니다.,08 : 30 ~ 17 : 00,서울특별시 은평구 증산로21길 22,['방과후과정'],1,1,1,0,0,0,0,10.0,27.0,26.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,0,0,2,4,4,1,5,0,0,0,-,37.5961824,126.9123059,은평구,6.0,63.0,10.5
83,대건유치원,천주교서울대교구유지재단,강연미,1971-09-02,사립(법인),1971-09-02,서울특별시교육청 / 중부교육지원청,02-790-5016,http://www.daegeon.kg.kr,09 : 00 ~ 17 : 00,서울특별시 용산구 이촌로81길 38,['방과후과정'],2,2,2,0,0,0,0,40.0,51.0,60.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,11.0,0,0,0,0.0,10,0,2,9,9,6,2,2,1,0,2015년 09월,37.5208549,126.97753590000002,용산구,11.0,151.0,13.727272727272727
84,대림유치원,김정성,유현아,1983-03-01,사립(사인),1983-03-01,서울특별시교육청 / 남부교육지원청,02-833-9600,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 영등포구 디지털로 455-7,['방과후과정'],0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1,0,0.0,0.0,2.0,0,0,0,0.0,0,0,0,2,2,0,1,1,0,0,2016년 10월,37.4962641,126.9069511,영등포구,2.0,12.0,6.0
85,대붕유치원,정용우,정웅기,1993-11-17,사립(사인),1993-11-17,서울특별시교육청 / 강서양천교육지원청,02-3663-1636,http://www.daebung.co.kr,09 : 30 ~ 20 : 00,서울특별시 강서구 허준로 176,"['방과후과정', '아침돌봄']",1,2,1,0,0,0,0,10.0,22.0,18.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,4.0,0,0,1,0.0,0,0,1,3,3,2,1,1,0,1,2016년 09월,37.561996,126.85713870000001,강서구,4.0,50.0,12.5
86,대원유치원,백나혜,백나혜,2014-02-11,사립(사인),2014-02-11,서울특별시교육청 / 성동광진교육지원청,02-458-0820,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 광진구 뚝섬로41길 20,['방과후과정'],1,1,1,0,0,0,0,13.0,14.0,24.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,4.0,0,0,0,0.0,0,0,1,3,3,2,1,0,2,0,2015년 11월,37.5342119,127.07454320000001,광진구,4.0,51.0,12.75
87,대원유치원,강정구,강정구,1989-08-30,사립(사인),1989-09-01,서울특별시교육청 / 북부교육지원청,02-938-4868,http://www.deawon.co.kr,09 : 00 ~ 19 : 00,서울특별시 노원구 동일로228길 29,['방과후과정'],1,1,1,0,0,0,0,25.0,17.0,19.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,4.0,0,0,0,0.0,1,0,2,2,2,0,0,2,0,2,2016년 11월,37.667747600000006,127.0587347,노원구,4.0,61.0,15.25
88,대유유치원,김동균,김은희,1987-02-27,사립(법인),1987-02-27,서울특별시교육청 / 강서양천교육지원청,02-2644-0393,http://www.daeyoo1.com,09 : 30 ~ 20 : 00,서울특별시 강서구 곰달래로57길 39,['방과후과정'],1,1,2,0,0,0,0,16.0,24.0,45.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,4.0,0,0,0,2.0,3,0,5,1,1,4,0,0,0,0,2016년 09월,37.5339665,126.86158540000001,강서구,6.0,85.0,14.166666666666666
89,"대일유치원
                  
                  	(폐원)",-,-,1986-09-03,사립(법인),1986-09-03,서울특별시교육청 / 성동광진교육지원청,02-464-9867,등록된 홈페이지가 없습니다.,-,서울특별시 성동구 뚝섬로 404,['방과후과정'],0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0,0,0,0.0,0,0,1,0,0,-,-,-,-,-,2013년 10월,37.5385402,127.05538030000001,성동구,1.0,0.0,0.0
90,대진유치원,이재여,권진선,2007-04-25,사립(법인),2007-04-25,서울특별시교육청 / 서부교육지원청,02-334-3533,http://daejin.kidis.co.kr,08 : 30 ~ 18 : 00,서울특별시 마포구 성미산로11길 36,['방과후과정'],7,0,0,0,0,0,0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,12.0,0,0,0,0.0,15,0,4,8,8,6,1,2,2,1,2017년 09월,37.5621879,126.91637250000001,마포구,12.0,117.0,9.75
91,대한유치원,원방희,권미자,1984-05-04,사립(사인),1984-05-04,서울특별시교육청 / 강서양천교육지원청,02-2692-7788,등록된 홈페이지가 없습니다.,09 : 30 ~ 18 : 00,서울특별시 양천구 오목로13길 31,['방과후과정'],1,1,1,0,0,0,0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,3.0,0,0,0,1.0,1,0,0,3,3,0,3,0,0,0,2016년 09월,37.525694200000004,126.8447956,양천구,4.0,42.0,10.5
92,덕성여자대학교부속유치원,이정욱,이정욱,1984-01-09,사립(법인),1984-03-02,서울특별시교육청 / 북부교육지원청,02-995-0611,http://dskinder.or.kr/,09 : 00 ~ 18 : 00,서울특별시 도봉구 삼양로144길 33,['방과후과정'],1,1,2,0,0,1,0,16.0,25.0,43.0,0.0,0.0,20.0,0.0,1,1,0.0,0.0,6.0,0,0,0,0.0,1,0,1,5,5,4,0,1,0,1,2016년 09월,37.651198799999996,127.0161604,도봉구,6.0,104.0,17.333333333333332
93,덕수유치원,손인웅,안혜진,1985-12-01,사립(사인),1985-12-28,서울특별시교육청 / 성북강북교육지원청,02-3675-5164,http://www.ducksoo-i.net,09 : 30 ~ 20 : 00,서울특별시 성북구 성북로 127,['방과후과정'],2,2,1,0,0,0,0,22.0,38.0,30.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8.0,0,0,0,0.0,3,0,2,6,6,5,0,0,1,2,2014년 9월,37.5940033,126.9950965,성북구,8.0,90.0,11.25
94,도곡렉슬유치원,전영순,정연희,2006-02-21,사립(사인),2006-03-06,서울특별시교육청 / 강남서초교육지원청,02-579-7736,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 선릉로 221,['방과후과정'],0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,1,0,0.0,2.0,15.0,0,0,0,0.0,0,0,4,13,13,7,2,0,4,4,2017년 09월,37.4936848,127.0507447,강남구,17.0,197.0,11.588235294117647
95,도원유치원,대한예수교장로회서울노회유지재단,김지연,1975-02-10,사립(법인),1975-02-10,서울특별시교육청 / 중부교육지원청,02-713-1960,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 용산구 새창로12길 11-8,['방과후과정'],1,1,1,0,0,0,0,16.0,28.0,25.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,5.0,0,0,0,0.0,0,0,1,3,3,0,3,1,0,1,2015년 10월,37.5387549,126.9577341,용산구,5.0,69.0,13.8
96,"도현유치원
                  
                  	(폐원)",-,-,1997-04-16,사립(법인),1997-04-16,서울특별시교육청 / 남부교육지원청,02-863-2205,등록된 홈페이지가 없습니다.,-,서울특별시 구로구 구로동로28길 55,['방과후과정'],0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2.0,0,0,0,0.0,0,0,0,2,2,-,-,-,-,-,2013년 10월,37.4909429,126.8872034,구로구,2.0,0.0,0.0
98,돈보스꼬유치원,장종수,장종수,1964-11-26,사립(법인),1964-11-26,서울특별시교육청 / 남부교육지원청,02-833-9041,http://www.donbosco.me,09 : 10 ~ 18 : 00,서울특별시 영등포구 도영로22길 22,['방과후과정'],3,3,2,0,0,0,0,61.0,69.0,58.0,0.0,0.0,0.0,0.0,1,0,0.0,4.0,8.0,0,0,0,0.0,11,0,1,11,11,3,1,6,2,1,2015년 10월,37.5106756,126.90221070000001,영등포구,12.0,188.0,15.666666666666666
99,돌샘유치원,홍병지,권복희,2009-02-17,사립(사인),2009-03-03,서울특별시교육청 / 강동송파교육지원청,02-3426-5472,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강동구 고덕로 131,"['방과후과정', '온종일돌봄']",2,3,3,0,0,0,0,44.0,65.0,96.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,14.0,0,0,1,1.0,1,0,6,8,8,0,4,3,4,4,2016년 11월,37.5563679,127.1419695,강동구,15.0,205.0,13.666666666666666
100,돌샘유치원,홍병지,홍병지,2000-12-23,사립(사인),2000-12-23,서울특별시교육청 / 서부교육지원청,02-713-5472,등록된 홈페이지가 없습니다.,09 : 00 ~ 14 : 20,서울특별시 마포구 백범로37길 12,['방과후과정'],2,2,2,0,0,0,0,54.0,60.0,66.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,12.0,0,0,0,5.0,1,0,2,10,10,6,0,4,1,2,2016년 09월,37.5434415,126.95572709999999,마포구,17.0,180.0,10.588235294117647
101,돌샘유치원,석종희,한순자,1983-12-23,사립(사인),1984-03-02,서울특별시교육청 / 강남서초교육지원청,02-3411-0003,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강남구 개포로 516,['방과후과정'],2,2,2,0,0,0,0,31.0,43.0,47.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,7.0,0,0,0,0.0,1,0,3,5,5,4,1,2,1,0,2016년 11월,37.48883259999999,127.071487,강남구,8.0,121.0,15.125
102,"동광유치원
                  
                  	(폐원)",조경숙,엄성신,1985-02-08,사립(사인),1988-02-02,서울특별시교육청 / 동부교육지원청,02-2246-9317,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 동대문구 사가정로25길 28-1,['방과후과정'],0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,1,1,2,0,0,0,0,2016년 09월,37.5800694,127.0707311,동대문구,1.0,7.0,7.0
103,동국유치원,김경본,김경본,1992-04-13,사립(사인),1992-09-01,서울특별시교육청 / 동부교육지원청,02-436-1035,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 중랑구 용마산로 250,['방과후과정'],1,1,1,0,0,0,0,12.0,15.0,30.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,5.0,0,0,0,0.0,0,0,1,4,4,4,1,0,0,0,2014년 10월,37.5737809,127.08792720000001,중랑구,5.0,57.0,11.4
104,동그라미유치원,장청자,윤선주,1988-01-22,사립(사인),2004-03-13,서울특별시교육청 / 강서양천교육지원청,02-2691-2525,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강서구 화곡로52길 14,['방과후과정'],1,2,2,0,0,0,0,52.0,71.0,56.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10.0,0,0,0,0.0,1,0,4,6,6,5,1,0,2,3,2015년 09월,37.55000870000001,126.8490615,강서구,10.0,179.0,17.9
