,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng
63,꿈터유치원,박현중,이주영,1998-04-16,사립(사인),1998-04-16,서울특별시교육청 / 서부교육지원청,02-375-7123,http://www.dreamkid.org,09 : 30 ~ 20 : 00,서울특별시 마포구 새터산2길 34,['방과후과정'],1,1,1,0,0,0,0,10,14,17,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,3,3,1,0,1,0,2,2015년 10월,37.565309,126.9090252
64,꿈터유치원,최영애,최영애,2009-08-19,사립(사인),1992-03-01,서울특별시교육청 / 북부교육지원청,02-930-4202,http://www.ggumter.kr,09 : 00 ~ 19 : 00,서울특별시 노원구 동일로230길 63,['방과후과정'],1,2,2,0,0,0,0,30,39,51,0,0,0,0,1,0,0,0,7,0,0,0,0,3,0,1,6,6,2,2,2,0,1,2017년 10월,37.6728031,127.0590483
65,나나유치원,최현숙,최현숙,2016-02-24,사립(사인),2016-03-02,서울특별시교육청 / 강서양천교육지원청,02-2642-7300,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강서구 등촌로13바길 46,['방과후과정'],2,1,2,0,0,0,0,30,25,30,0,0,0,0,1,0,0,0,6,0,0,1,0,1,0,0,6,6,5,0,2,0,0,2016년 11월,37.53586060000001,126.8573034
66,나랑유치원,박수진,박수진,2000-12-14,사립(법인),2000-12-14,서울특별시교육청 / 동작관악교육지원청,02-3285-5555,http://www.narang.kg.kr,09 : 00 ~ 20 : 00,서울특별시 관악구 봉천로33길 57,['방과후과정'],2,2,1,0,0,0,0,43,40,27,0,0,0,0,1,1,0,0,8,0,0,0,0,5,0,2,6,6,2,2,2,2,0,2015년 09월,37.4867442,126.9453733
67,나래유치원,김정순,박지현,1985-03-18,사립(법인),1981-03-18,서울특별시교육청 / 성북강북교육지원청,02-913-3654,http://www.naraekids.com,09 : 00 ~ 20 : 00,서울특별시 성북구 숭인로2길 61,['방과후과정'],1,1,1,0,0,0,0,17,26,27,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,5,5,2,1,1,1,1,2015년 09월,37.6103878,127.0243231
68,나래유치원,김춘태,김청예,2000-11-29,사립(사인),2000-11-29,서울특별시교육청 / 북부교육지원청,02-3493-9236,http://www.나래유치원.com,09 : 30 ~ 18 : 00,서울특별시 도봉구 마들로 684-9,['방과후과정'],0,2,2,0,0,0,0,0,37,35,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,4,4,4,0,0,1,0,2016년 09월,37.6713606,127.047272
69,나래유치원,지광윤,김은주,1982-06-16,사립(사인),1982-06-16,서울특별시교육청 / 동부교육지원청,02-432-5009,http://www.naraekinder.com/,09 : 00 ~ 22 : 00,서울특별시 중랑구 봉우재로41길 12,"['방과후과정', '온종일돌봄']",1,3,2,0,0,0,0,22,60,51,0,0,0,0,1,1,0,0,11,0,0,0,0,4,0,0,11,11,3,4,3,1,0,2017년 10월,37.5939818,127.0896205
70,나비유치원,조영숙,조영숙,1976-05-26,사립(사인),1982-05-26,서울특별시교육청 / 남부교육지원청,02-2612-6237,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 구로구 고척로 30,['방과후과정'],1,2,2,0,0,0,0,11,34,47,0,0,0,0,1,1,0,0,7,0,0,0,0,1,0,0,7,7,0,0,4,3,0,2016년 10월,37.5011962,126.8492589
71,나사렛유치원,대한기독교나사렛성결유지재단,우숙경,2005-12-28,사립(법인),2005-12-28,서울특별시교육청 / 서부교육지원청,02-303-6721,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 마포구 매봉산로 24-1,['방과후과정'],2,2,2,0,0,0,0,15,17,25,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,1,4,4,1,4,0,0,0,2017년 08월,37.5743284,126.8903822
72,남부유치원,김윤기,조미경,1986-03-27,사립(사인),1986-03-27,서울특별시교육청 / 강남서초교육지원청,02-572-2371,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 언주로 123,"['방과후과정', '아침돌봄']",0,0,0,0,0,2,0,0,0,0,0,0,76,0,1,1,0,0,4,0,0,0,0,5,0,0,3,3,0,0,2,2,1,2016년 10월,37.4869126,127.0489647
73,"남서울유치원
                  
                  	(폐원)",박화철,신옥분,1975-02-22,사립(사인),1975-02-22,서울특별시교육청 / 동작관악교육지원청,02-877-0021,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 관악구 양녕로 4,['방과후과정'],2,2,3,0,0,0,0,49,54,79,0,0,0,0,1,1,0,1,11,0,0,0,0,0,0,7,5,5,2,0,1,1,8,2015년 09월,37.4823828,126.9467462
74,노량진교회유치원,여충호,김신영,1989-03-02,사립(법인),1989-03-02,서울특별시교육청 / 동작관악교육지원청,02-817-3875,http://nrj-kids.net,08 : 40 ~ 19 : 00,서울특별시 동작구 노량진로30가길 9,['방과후과정'],1,1,1,0,0,0,0,20,24,27,0,0,0,0,1,1,0,0,4,0,0,0,0,3,0,2,2,2,0,0,1,1,2,2016년 09월,37.5127393,126.9560181
75,노원 삼육유치원,재단법인제칠일안식일예수재림교한국연합회유지재단,한재순,2012-05-30,사립(법인),2012-05-30,서울특별시교육청 / 북부교육지원청,02-948-2280,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 노원구 공릉로42길 13-1,['방과후과정'],1,1,1,0,0,0,0,21,25,22,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,1,3,3,0,0,0,0,4,2015년 09월,37.6243838,127.0803424
76,녹번유치원,김기홍,조희숙,1966-03-01,사립(사인),1966-03-01,서울특별시교육청 / 서부교육지원청,02-355-0476,http://www.eungam.or.kr,09 : 00 ~ 17 : 00,서울특별시 은평구 은평로16길 11,['방과후과정'],2,1,1,0,0,0,0,29,27,30,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,5,5,6,0,0,0,0,2016년 10월,37.5998588,126.9299763
77,녹원유치원,최진경,허지영,1986-03-01,사립(사인),1986-03-07,서울특별시교육청 / 강동송파교육지원청,02-481-3141,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강동구 상암로63길 39-10,['방과후과정'],3,1,0,0,0,0,0,72,31,0,0,0,0,0,1,1,0,0,6,0,0,0,0,3,0,1,5,5,4,2,0,0,0,2014년 10월,37.548479,127.1535579
78,누리에유치원,최성희,최성희,1989-02-02,사립(사인),1989-02-22,서울특별시교육청 / 동부교육지원청,02-437-1201,http://cafe.naver.com/nuriekindergarten,09 : 00 ~ 20 : 00,서울특별시 중랑구 중랑천로 20,['방과후과정'],2,2,2,0,0,0,0,34,45,49,0,0,0,0,1,0,0,0,11,0,0,0,0,3,0,2,9,9,4,2,2,1,2,2015년 09월,37.5965859,127.0730829
79,"다솔유치원
                  
                  	(폐원)",신상혁,신현숙,1989-12-07,사립(사인),1989-12-07,서울특별시교육청 / 남부교육지원청,02-2688-3852,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 구로구 부일로11길 64,"['방과후과정', '특수학급']",0,0,1,1,0,0,0,0,0,11,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2012년 09월,37.4958415,126.8308235
80,다솜유치원,홍성미,홍성미,1989-03-17,사립(사인),1989-03-17,서울특별시교육청 / 북부교육지원청,02-900-5977,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 30,서울특별시 도봉구 해등로 195,['방과후과정'],1,3,3,0,0,0,0,43,79,82,0,0,0,0,1,1,0,1,12,0,0,0,0,1,0,3,10,10,5,5,0,1,2,2016년 11월,37.6572028,127.0351948
81,다연유치원,김희경,김희경,2000-06-20,사립(사인),2000-06-20,서울특별시교육청 / 북부교육지원청,02-906-7807,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 노원구 월계로45가길 94,['방과후과정'],1,1,1,0,0,0,0,16,9,22,0,0,0,0,1,1,0,0,3,0,0,0,3,4,0,1,2,2,0,0,1,1,1,2017년 10월,37.631655,127.0516345
82,다우림유치원,김애리,김애리,2017-03-30,사립(사인),2017-04-01,서울특별시교육청 / 서부교육지원청,.02-375-2237,등록된 홈페이지가 없습니다.,08 : 30 ~ 17 : 00,서울특별시 은평구 증산로21길 22,['방과후과정'],1,1,1,0,0,0,0,10,27,26,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,4,4,1,5,0,0,0,-,37.5961824,126.9123059
83,대건유치원,천주교서울대교구유지재단,강연미,1971-09-02,사립(법인),1971-09-02,서울특별시교육청 / 중부교육지원청,02-790-5016,http://www.daegeon.kg.kr,09 : 00 ~ 17 : 00,서울특별시 용산구 이촌로81길 38,['방과후과정'],2,2,2,0,0,0,0,40,51,60,0,0,0,0,1,1,0,0,11,0,0,0,0,10,0,2,9,9,6,2,2,1,0,2015년 09월,37.5208549,126.9775359
84,대림유치원,김정성,유현아,1983-03-01,사립(사인),1983-03-01,서울특별시교육청 / 남부교육지원청,02-833-9600,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 영등포구 디지털로 455-7,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2016년 10월,37.4962641,126.9069511
85,대붕유치원,정용우,정웅기,1993-11-17,사립(사인),1993-11-17,서울특별시교육청 / 강서양천교육지원청,02-3663-1636,http://www.daebung.co.kr,09 : 30 ~ 20 : 00,서울특별시 강서구 허준로 176,"['방과후과정', '아침돌봄']",1,2,1,0,0,0,0,10,22,18,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,1,3,3,2,1,1,0,1,2016년 09월,37.561996,126.8571387
86,대원유치원,백나혜,백나혜,2014-02-11,사립(사인),2014-02-11,서울특별시교육청 / 성동광진교육지원청,02-458-0820,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 광진구 뚝섬로41길 20,['방과후과정'],1,1,1,0,0,0,0,13,14,24,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,3,3,2,1,0,2,0,2015년 11월,37.5342119,127.0745432
87,대원유치원,강정구,강정구,1989-08-30,사립(사인),1989-09-01,서울특별시교육청 / 북부교육지원청,02-938-4868,http://www.deawon.co.kr,09 : 00 ~ 19 : 00,서울특별시 노원구 동일로228길 29,['방과후과정'],1,1,1,0,0,0,0,25,17,19,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,2,2,2,0,0,2,0,2,2016년 11월,37.6677476,127.0587347
88,대유유치원,김동균,김은희,1987-02-27,사립(법인),1987-02-27,서울특별시교육청 / 강서양천교육지원청,02-2644-0393,http://www.daeyoo1.com,09 : 30 ~ 20 : 00,서울특별시 강서구 곰달래로57길 39,['방과후과정'],1,1,2,0,0,0,0,16,24,45,0,0,0,0,1,0,0,0,4,0,0,0,2,3,0,5,1,1,4,0,0,0,0,2016년 09월,37.5339665,126.8615854
89,"대일유치원
                  
                  	(폐원)",-,-,1986-09-03,사립(법인),1986-09-03,서울특별시교육청 / 성동광진교육지원청,02-464-9867,등록된 홈페이지가 없습니다.,-,서울특별시 성동구 뚝섬로 404,['방과후과정'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-,-,-,-,-,2013년 10월,37.5385402,127.0553803
90,대진유치원,이재여,권진선,2007-04-25,사립(법인),2007-04-25,서울특별시교육청 / 서부교육지원청,02-334-3533,http://daejin.kidis.co.kr,08 : 30 ~ 18 : 00,서울특별시 마포구 성미산로11길 36,['방과후과정'],7,0,0,0,0,0,0,117,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,15,0,4,8,8,6,1,2,2,1,2017년 09월,37.5621879,126.9163725
91,대한유치원,원방희,권미자,1984-05-04,사립(사인),1984-05-04,서울특별시교육청 / 강서양천교육지원청,02-2692-7788,등록된 홈페이지가 없습니다.,09 : 30 ~ 18 : 00,서울특별시 양천구 오목로13길 31,['방과후과정'],1,1,1,0,0,0,0,14,14,14,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,3,3,0,3,0,0,0,2016년 09월,37.5256942,126.8447956
92,덕성여자대학교부속유치원,이정욱,이정욱,1984-01-09,사립(법인),1984-03-02,서울특별시교육청 / 북부교육지원청,02-995-0611,http://dskinder.or.kr/,09 : 00 ~ 18 : 00,서울특별시 도봉구 삼양로144길 33,['방과후과정'],1,1,2,0,0,1,0,16,25,43,0,0,20,0,1,1,0,0,6,0,0,0,0,1,0,1,5,5,4,0,1,0,1,2016년 09월,37.6511988,127.0161604
93,덕수유치원,손인웅,안혜진,1985-12-01,사립(사인),1985-12-28,서울특별시교육청 / 성북강북교육지원청,02-3675-5164,http://www.ducksoo-i.net,09 : 30 ~ 20 : 00,서울특별시 성북구 성북로 127,['방과후과정'],2,2,1,0,0,0,0,22,38,30,0,0,0,0,1,1,0,0,8,0,0,0,0,3,0,2,6,6,5,0,0,1,2,2014년 9월,37.5940033,126.9950965
94,도곡렉슬유치원,전영순,정연희,2006-02-21,사립(사인),2006-03-06,서울특별시교육청 / 강남서초교육지원청,02-579-7736,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 선릉로 221,['방과후과정'],0,0,0,0,0,8,0,0,0,0,0,0,197,0,1,0,0,2,15,0,0,0,0,0,0,4,13,13,7,2,0,4,4,2017년 09월,37.4936848,127.0507447
95,도원유치원,대한예수교장로회서울노회유지재단,김지연,1975-02-10,사립(법인),1975-02-10,서울특별시교육청 / 중부교육지원청,02-713-1960,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 용산구 새창로12길 11-8,['방과후과정'],1,1,1,0,0,0,0,16,28,25,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,3,3,0,3,1,0,1,2015년 10월,37.5387549,126.9577341
96,"도현유치원
                  
                  	(폐원)",-,-,1997-04-16,사립(법인),1997-04-16,서울특별시교육청 / 남부교육지원청,02-863-2205,등록된 홈페이지가 없습니다.,-,서울특별시 구로구 구로동로28길 55,['방과후과정'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,-,-,-,-,-,2013년 10월,37.4909429,126.8872034
97,"독산유치원
                  
                  	(폐원)",-,-,1977-03-08,사립(사인),1977-03-08,서울특별시교육청 / 남부교육지원청,02-804-9237,등록된 홈페이지가 없습니다.,-,서울특별시 금천구 시흥대로 98,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2012년 10월,37.4635602,126.8994065
98,돈보스꼬유치원,장종수,장종수,1964-11-26,사립(법인),1964-11-26,서울특별시교육청 / 남부교육지원청,02-833-9041,http://www.donbosco.me,09 : 10 ~ 18 : 00,서울특별시 영등포구 도영로22길 22,['방과후과정'],3,3,2,0,0,0,0,61,69,58,0,0,0,0,1,0,0,4,8,0,0,0,0,11,0,1,11,11,3,1,6,2,1,2015년 10월,37.5106756,126.9022107
99,돌샘유치원,홍병지,권복희,2009-02-17,사립(사인),2009-03-03,서울특별시교육청 / 강동송파교육지원청,02-3426-5472,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강동구 고덕로 131,"['방과후과정', '온종일돌봄']",2,3,3,0,0,0,0,44,65,96,0,0,0,0,1,1,0,0,14,0,0,1,1,1,0,6,8,8,0,4,3,4,4,2016년 11월,37.5563679,127.1419695
100,돌샘유치원,홍병지,홍병지,2000-12-23,사립(사인),2000-12-23,서울특별시교육청 / 서부교육지원청,02-713-5472,등록된 홈페이지가 없습니다.,09 : 00 ~ 14 : 20,서울특별시 마포구 백범로37길 12,['방과후과정'],2,2,2,0,0,0,0,54,60,66,0,0,0,0,1,1,0,0,12,0,0,0,5,1,0,2,10,10,6,0,4,1,2,2016년 09월,37.5434415,126.9557271
101,돌샘유치원,석종희,한순자,1983-12-23,사립(사인),1984-03-02,서울특별시교육청 / 강남서초교육지원청,02-3411-0003,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강남구 개포로 516,['방과후과정'],2,2,2,0,0,0,0,31,43,47,0,0,0,0,1,1,0,1,7,0,0,0,0,1,0,3,5,5,4,1,2,1,0,2016년 11월,37.48883259999999,127.071487
102,"동광유치원
                  
                  	(폐원)",조경숙,엄성신,1985-02-08,사립(사인),1988-02-02,서울특별시교육청 / 동부교육지원청,02-2246-9317,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 동대문구 사가정로25길 28-1,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2016년 09월,37.5800694,127.0707311
103,동국유치원,김경본,김경본,1992-04-13,사립(사인),1992-09-01,서울특별시교육청 / 동부교육지원청,02-436-1035,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 중랑구 용마산로 250,['방과후과정'],1,1,1,0,0,0,0,12,15,30,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,4,4,4,1,0,0,0,2014년 10월,37.5737809,127.0879272
104,동그라미유치원,장청자,윤선주,1988-01-22,사립(사인),2004-03-13,서울특별시교육청 / 강서양천교육지원청,02-2691-2525,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 강서구 화곡로52길 14,['방과후과정'],1,2,2,0,0,0,0,52,71,56,0,0,0,0,1,1,0,0,10,0,0,0,0,1,0,4,6,6,5,1,0,2,3,2015년 09월,37.5500087,126.8490615
105,동그라미유치원,진순옥,김혜정,1994-12-14,사립(사인),1994-12-14,서울특별시교육청 / 동작관악교육지원청,02-587-5599,http://www.donggrami.com,09 : 00 ~ 19 : 00,서울특별시 동작구 사당로28길 34,['방과후과정'],4,3,3,0,0,0,0,98,82,89,0,0,0,0,1,1,0,0,14,0,0,0,0,3,0,2,12,12,7,2,5,0,0,2016년 10월,37.4816149,126.9793688
106,동덕여자대학교부속유치원,학교법인 동덕여학단,유혜자,1982-04-23,사립(법인),1983-03-04,서울특별시교육청 / 성북강북교육지원청,02-912-3031,http://dongdukchild.co.kr/,09 : 30 ~ 17 : 30,서울특별시 성북구 장월로1가길 9,['방과후과정'],0,0,2,3,0,0,0,0,0,55,81,0,0,0,1,1,0,0,11,0,0,0,1,5,0,2,9,9,4,1,0,1,5,2018년 09월,37.6062049,127.0439857
107,동명유치원,이정순,윤지영,1975-01-15,사립(사인),1975-01-15,서울특별시교육청 / 성북강북교육지원청,02-989-5723,http://cyworld.com/dongmyoungkid,09 : 00 ~ 17 : 00,서울특별시 강북구 오패산로 130,['방과후과정'],1,1,1,0,0,0,0,15,22,28,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,4,4,3,0,0,0,2,2019년 09월,37.6135473,127.0343421
108,동부유치원,강명주,정수경,2000-04-06,사립(법인),2000-04-06,서울특별시교육청 / 남부교육지원청,02-2613-8790,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 구로구 고척로 49,"['방과후과정', '온종일돌봄']",1,2,2,0,0,0,0,20,36,45,0,0,0,0,1,0,0,0,7,0,0,1,0,2,0,1,6,6,1,2,2,3,0,2015년 10월,37.50504,126.8546799
109,동북유치원,조종건,주영숙,2008-12-17,사립(사인),2008-12-17,서울특별시교육청 / 서부교육지원청,02-389-6596,http://dongbook.kg.kr,09 : 00 ~ 20 : 00,서울특별시 은평구 진관4로 31,['방과후과정'],1,2,3,0,0,0,0,19,37,50,0,0,0,0,1,0,0,0,10,0,0,0,0,1,0,1,9,9,9,1,0,0,0,2015년 09월,37.59903,126.914808
110,동산유치원,김미화,박연경,1983-03-01,사립(법인),1983-11-01,서울특별시교육청 / 서부교육지원청,02-302-1586,http://www.dongsankid.com,09 : 00 ~ 20 : 00,서울특별시 은평구 증산서길 88,['방과후과정'],1,2,1,0,0,0,0,23,30,32,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,3,3,3,4,1,0,0,1,2015년 10월,37.5839762,126.907238
111,동산유치원,김양일,김하은,1986-01-31,사립(사인),1986-01-31,서울특별시교육청 / 남부교육지원청,02-866-6571,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 금천구 시흥대로152길 35,['방과후과정'],1,1,2,0,0,0,0,25,21,41,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,1,6,6,0,0,4,2,1,2016년 09월,37.4768604,126.9009534
112,동삼유치원,김해화,정유경,1987-12-19,사립(사인),1988-03-02,서울특별시교육청 / 강동송파교육지원청,02-400-1262,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 30,서울특별시 송파구 마천로41길 14,['방과후과정'],1,1,1,0,0,0,0,6,4,18,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,3,1,2,0,0,0,2016년 10월,37.4969515,127.1490677
113,동서울유치원,-,-,1986-03-01,사립(사인),1986-03-01,서울특별시교육청 / 성동광진교육지원청,02-2208-0110,등록된 홈페이지가 없습니다.,-,서울특별시 광진구 답십리로 376,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013년 11월,37.5713669,127.0820961
114,동선유치원,재단법인 한국기독교장로회총회유지재단,양유숙,1985-03-04,사립(법인),1985-03-04,서울특별시교육청 / 성북강북교육지원청,02-926-3704,http://tdongsun.kidis.co.kr,09 : 00 ~ 20 : 00,서울특별시 성북구 보문로 98,['방과후과정'],1,1,1,0,0,0,0,12,22,28,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,5,5,4,1,1,0,0,2016년 10월,37.58399259999999,127.0203641
115,동성유치원,윤기섭,김주경,1995-08-10,사립(사인),1995-09-04,서울특별시교육청 / 동부교육지원청,02-434-2690,등록된 홈페이지가 없습니다.,09 : 30 ~ 20 : 00,서울특별시 중랑구 신내로 110,['방과후과정'],3,3,2,0,0,0,0,44,57,61,0,0,0,0,1,1,0,0,12,0,0,1,0,12,0,1,11,11,3,6,4,0,0,2017년 09월,37.60831659999999,127.096093
116,동심유치원,권명희,권명희,1997-01-20,사립(사인),1997-01-20,서울특별시교육청 / 성동광진교육지원청,02-499-6101,http://dongsim.kidis.co.kr,09 : 00 ~ 22 : 00,서울특별시 광진구 군자로12길 46,"['방과후과정', '온종일돌봄']",0,0,1,1,0,0,0,0,0,16,26,0,0,0,1,0,0,0,3,0,0,0,1,2,0,1,2,2,0,1,1,1,0,2016년 11월,37.5512522,127.0726711
117,동아유치원,손재환,박정혜,2000-11-23,사립(사인),2000-11-23,서울특별시교육청 / 동작관악교육지원청,02-6332-7718,http://www.dongakids.net,09 : 00 ~ 19 : 30,서울특별시 동작구 만양로3길 48,['방과후과정'],0,2,4,0,0,0,0,0,35,89,0,0,0,0,1,1,0,0,8,0,0,0,0,1,0,1,7,7,1,0,4,2,1,2014년 10월,37.5082455,126.9433211
118,동아유치원,김찬수,최숙경,2000-02-12,사립(사인),2000-02-12,서울특별시교육청 / 남부교육지원청,02-2677-7539,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 구로구 신도림로 87,['방과후과정'],2,2,2,0,0,0,0,39,55,44,0,0,0,0,1,1,0,0,8,0,0,0,0,6,0,3,5,5,2,0,2,0,5,2016년 11월,37.5110546,126.8827673
119,동안유치원,손승현,손승현,1998-11-25,사립(사인),1998-11-25,서울특별시교육청 / 동부교육지원청,02-957-1830,http://dongkid.org/,09 : 00 ~ 20 : 00,서울특별시 동대문구 회기로25길 67,"['방과후과정', '아침돌봄']",2,2,2,0,0,0,0,31,47,54,0,0,0,0,1,1,0,0,9,0,0,0,0,12,0,0,9,9,3,2,2,2,1,2017년 10월,37.5926751,127.0567777
